id,title,company,location,url,source,match_score,description_snippet,scraped_at
900263a2c92c27b4,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=uKy3FBB3NBu3MP41kNiPoQ%3D%3D,linkedin_mock,50,,2026-04-26T22:42:59.942467
bfd2d8d0a6026a95,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=7tuRMrUz8hZSQt1ejQNmnw%3D%3D,linkedin_mock,80,,2026-04-26T22:43:07.520241
e488db0ed809ba2f,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=rEkGWKg%2BcsZ3ABUdSdHPSg%3D%3D,linkedin_mock,50,,2026-04-26T22:43:15.070894
14e28ddf12a2f35c,Full Stack Software Engineer - Growth,Substack,"San Francisco, CA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407118790?position=9&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=07cMOx5FL3af4gmOYEHG%2FA%3D%3D,linkedin_mock,50,,2026-04-26T22:43:23.054962
4f67aa36f7703eed,Software Engineer,Wolt,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/software-engineer-at-wolt-4405930640?position=10&pageNum=0&refId=hg9h%2Fpxyd5QNn72OOzyOeQ%3D%3D&trackingId=97sJF3ckBoPTpKQIUyPgCQ%3D%3D,linkedin_mock,50,,2026-04-26T22:43:30.195930
50d5d2f3841aa05a,"Software Engineer, Backend (All Levels / All Teams)",DoorDash,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-backend-all-levels-all-teams-at-doordash-3998438100?position=1&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=bzaiKqhFUpc18dij6oDMYQ%3D%3D,linkedin_mock,50,,2026-04-26T22:46:20.015710
1f11a35f8acb9c4c,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200?position=2&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=HSNX89bHDJHAVgdltAVJgA%3D%3D,linkedin_mock,50,,2026-04-26T22:46:27.809177
5aa0c947cb5e57b4,Software Engineer (All Levels),Abridge,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-abridge-4339399245?position=3&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=43INmyFuwWI0xjdu%2BaHgIw%3D%3D,linkedin_mock,80,,2026-04-26T22:46:35.551973
06c460eae66507d9,Junior Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/junior-software-engineer-at-medpace-4331580484?position=5&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=UQFk3HrlZPJjDDvFfZ32aQ%3D%3D,linkedin_mock,80,,2026-04-26T22:46:42.999133
836c8a4f4a08e507,Software Engineer,Suno,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-suno-4347563801?position=8&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=cRKDefUbCN%2Bnf%2Fy%2B7Of3Jg%3D%3D,linkedin_mock,50,,2026-04-26T22:46:50.244739
4fce030463a95965,Full Stack Software Engineer - Growth,Substack,"San Francisco, CA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407118790?position=9&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=vJykJTMUlaIuyfxg%2FkhaUw%3D%3D,linkedin_mock,85,,2026-04-26T22:46:58.167167
6e488a5fd5de8913,"Software Engineer, Roku TV",Roku,"Austin, TX",https://www.linkedin.com/jobs/view/software-engineer-roku-tv-at-roku-4294625040?position=10&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=mOkAVSrsOP3bHBq%2BDRxG5w%3D%3D,linkedin_mock,80,,2026-04-26T22:47:05.866626
1807638f7fb03e4b,Full Stack Software Engineer - Growth,Substack,"New York, NY",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407128648?position=11&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=uiSpjIr3HVDio9ROdrECew%3D%3D,linkedin_mock,50,,2026-04-26T22:47:13.697615
a5c7233698376088,Software Engineer - FullStack,Opendoor,"Seattle, WA",https://www.linkedin.com/jobs/view/software-engineer-fullstack-at-opendoor-4358568570?position=12&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=b7bBlEsR6bRsvGJI6T4gFg%3D%3D,linkedin_mock,50,,2026-04-26T22:47:21.167124
6bfd22e7228803fa,Software Engineer,FanDuel,"Atlanta, GA",https://www.linkedin.com/jobs/view/software-engineer-at-fanduel-4311992335?position=13&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=5i0QX8XFEV5cUAH93OI%2BHw%3D%3D,linkedin_mock,80,,2026-04-26T22:47:28.887153
1e88f18c1270f997,Software Engineer,Scotiabank,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/software-engineer-at-scotiabank-4327275436?position=15&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=uvJYVgnwVWMTntOdMNSCgQ%3D%3D,linkedin_mock,50,,2026-04-26T22:47:36.190498
78a5d8166e56a980,Software Engineer,Uber,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-uber-4407121231?position=16&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=xhFBPZqvC2sE3DiQqgZoTQ%3D%3D,linkedin_mock,50,,2026-04-26T22:47:43.160688
0617ecfacbc3b856,Full Stack Software Engineer - Growth,Substack,"San Francisco, CA",https://www.linkedin.com/jobs/view/full-stack-software-engineer-growth-at-substack-4407108850?position=17&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=mspfwQyApOBauR5e8%2Bu8EA%3D%3D,linkedin_mock,50,,2026-04-26T22:47:50.457242
9c4a3e7404f1be5a,"Software Engineer, Media Encoding Pipelines (L4)",Netflix,United States,https://www.linkedin.com/jobs/view/software-engineer-media-encoding-pipelines-l4-at-netflix-4373435862?position=18&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=HXjds4sicSdU076qkIpQVw%3D%3D,linkedin_mock,85,,2026-04-26T22:47:58.384392
fa842010fd8b9ccf,Software Engineer,Rillet,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-at-rillet-4367074328?position=20&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=Jk0bJ6CfK%2FHJo130Zuf0mQ%3D%3D,linkedin_mock,50,,2026-04-26T22:48:06.131971
f32a7f3d70094528,"Software Engineer, Financial Platform",Chime,"New York, NY",https://www.linkedin.com/jobs/view/software-engineer-financial-platform-at-chime-4337884276?position=22&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=1%2BgB7vBRiC6eB1siG5AXkg%3D%3D,linkedin_mock,80,,2026-04-26T22:48:13.677693
99984bec91103665,Software Engineer,Disney Experiences,"Orlando, FL",https://www.linkedin.com/jobs/view/software-engineer-at-disney-experiences-4406895499?position=24&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=K2gYqLBlbNA0YvyEC0ARZA%3D%3D,linkedin_mock,50,,2026-04-26T22:48:20.966806
5ff5d997e07bec28,Software Engineer - Java,Mayfield,"Santa Clara, CA",https://www.linkedin.com/jobs/view/software-engineer-java-at-mayfield-4407106259?position=25&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=4k9%2BrQ6ipwPQg1pi2obqVg%3D%3D,linkedin_mock,85,,2026-04-26T22:49:02.735756
fd622dd434fa3523,"Software Engineer, Offboard Infrastructure",Nuro,"Mountain View, CA",https://www.linkedin.com/jobs/view/software-engineer-offboard-infrastructure-at-nuro-4374313687?position=26&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=N%2BOZgcpTW83BWaSC1GpvUQ%3D%3D,linkedin_mock,50,,2026-04-26T22:49:10.282522
3375d5af70859d31,Software Engineer,NOX METALS,"Detroit, MI",https://www.linkedin.com/jobs/view/software-engineer-at-nox-metals-4407131707?position=27&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=U8%2FQtvmsr0eEqXDBOuLZKg%3D%3D,linkedin_mock,50,,2026-04-26T22:49:18.478510
7eec3beba5e7336d,"Software Engineer, iOS",Tinder,"Palo Alto, CA",https://www.linkedin.com/jobs/view/software-engineer-ios-at-tinder-4324602057?position=28&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=facwVgjpTnMPexQBoc1DkQ%3D%3D,linkedin_mock,50,,2026-04-26T22:49:25.956796
96ab3ce9d48f8b35,Software Engineer,Wolt,"London, England, United Kingdom",https://uk.linkedin.com/jobs/view/software-engineer-at-wolt-4405930640?position=29&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=5xL3aU1lZFHx89SMIlryyA%3D%3D,linkedin_mock,50,,2026-04-26T22:49:34.690882
9dfc5be703bd2a34,"Software Engineer, AI",Ruli,San Francisco Bay Area,https://www.linkedin.com/jobs/view/software-engineer-ai-at-ruli-4405909745?position=31&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=kDbjOvrTvQT%2FSbmoOYOBNw%3D%3D,linkedin_mock,80,,2026-04-26T22:49:41.542473
7e315f1d01ef09a3,Graduate Software Engineer,Joveo AI,United Arab Emirates,https://ae.linkedin.com/jobs/view/graduate-software-engineer-at-joveo-ai-4407110514?position=32&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=ZgBqH9BXpLal8wiFsaY1nw%3D%3D,linkedin_mock,50,,2026-04-26T22:49:49.338313
658f66b9dae65a4c,Software Engineer,Medpace,"Denver, CO",https://www.linkedin.com/jobs/view/software-engineer-at-medpace-4331930475?position=33&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=89UlBSvByZKX2SxWevXGRA%3D%3D,linkedin_mock,50,,2026-04-26T22:49:57.630872
a8ee7c9083cc9b68,Junior Software Engineer,Joveo AI,Canada,https://ca.linkedin.com/jobs/view/junior-software-engineer-at-joveo-ai-4407120682?position=35&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=t191NKpJM3nXsw5%2FtsJ%2Fng%3D%3D,linkedin_mock,80,,2026-04-26T22:50:06.158303
34b69fb7b866d857,Graduate Software Engineer,Joveo AI,United Kingdom,https://uk.linkedin.com/jobs/view/graduate-software-engineer-at-joveo-ai-4407120503?position=37&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=3vSewL3oE638CCbIiYJARQ%3D%3D,linkedin_mock,50,,2026-04-26T22:50:13.649245
d9cec8984ee82fb8,Software Engineer,Clarier.ai,"Hollywood, FL",https://www.linkedin.com/jobs/view/software-engineer-at-clarier-ai-4406862711?position=38&pageNum=0&refId=G5vt32YVSSnlJE6uLf%2BQCA%3D%3D&trackingId=GTOsqPeb15VDaGyz%2FCt%2F2A%3D%3D,linkedin_mock,50,,2026-04-26T22:50:21.600993
